ts,open,high,low,close,volume,EMA50,EMA200,RSI,ATR,EMA50_slope,Signal,Score,Position,Returns,Equity
2025-09-05 02:45:00+00:00,111355.07,111482.09,111340.64,111340.65,125.47964,110664.43921599057,110731.5291327939,56.39941556798047,269.9214285714302,27.600440163645544,HOLD,-0.2,0.0,-0.0,99.9966627865244
2025-09-05 03:00:00+00:00,111340.64,111340.65,111159.22,111165.06,65.76823,110684.07140359879,110735.84287276611,60.88589987207636,257.00285714285775,19.63218760822201,HOLD,-0.2,0.0,-0.0,99.9966627865244
2025-09-05 03:15:00+00:00,111165.06,111275.79,111118.14,111131.15,71.29128,110701.60389757532,110739.7762770172,62.82406161495771,251.74214285714282,17.532493976526894,HOLD,-0.2,0.0,-0.0,99.9966627865244
2025-09-05 03:30:00+00:00,111131.15,111195.55,111096.67,111190.57,69.72008,110720.77903884687,110744.26178669863,67.39971611347667,239.2642857142855,19.175141271553002,SELL,-0.6000000000000001,0.0,0.0,99.9966627865244
2025-09-05 03:45:00+00:00,111190.57,111318.84,111178.23,111311.77,57.97548,110743.95515497052,110749.90863459218,68.99051799607867,235.77071428571384,23.17611612364999,SELL,-0.6000000000000001,-1.0,-0.0010900204936443725,99.99557276603075
2025-09-05 04:00:00+00:00,111311.78,111351.44,111173.31,111173.31,66.66438000000001,110760.79259987365,110754.12158350172,62.82584758041113,227.92142857142815,16.837444903125288,HOLD,0.2,-1.0,0.0012438936152036062,99.99681665964594
2025-09-05 04:15:00+00:00,111173.32,111295.94,111144.51,111257.98,42.74329,110780.29014497665,110759.1351000838,76.33270197896904,217.67000000000033,19.497545103004086,HOLD,-0.2,0.0,0.0,99.99681665964594
2025-09-05 04:30:00+00:00,111257.99,111412.14,111257.99,111390.09,258.43199,110804.20386478149,110765.41325829193,76.19150865297398,214.269285714286,23.913719804841094,HOLD,-0.2,0.0,0.0,99.99681665964594
2025-09-05 04:45:00+00:00,111390.1,111468.2,111344.0,111445.0,417.82129,110829.33312498614,110772.17531542336,73.5297340336161,196.2050000000007,25.129260204645107,HOLD,-0.2,0.0,0.0,99.99681665964594
2025-09-05 05:00:00+00:00,111445.0,111558.0,111407.57,111557.99,89.09007,110857.90790439845,110779.9943670112,71.35256496406888,190.53571428571428,28.574779412316275,HOLD,-0.2,0.0,0.0,99.99681665964594
2025-09-05 05:15:00+00:00,111558.0,111578.89,111500.0,111528.94,57.69832,110884.22288853969,110787.44656236432,67.11502432221243,181.46428571428572,26.3149841412378,HOLD,-0.2,0.0,-0.0,99.99681665964594
2025-09-05 05:30:00+00:00,111528.94,111710.49,111513.24,111635.34,135.17023,110913.67846153813,110795.88331298757,65.0885674022008,166.57499999999916,29.45557299844222,HOLD,-0.2,0.0,0.0,99.99681665964594
2025-09-05 05:45:00+00:00,111635.34,111667.41,111519.51,111574.5,83.96506,110939.5930316739,110803.6307427091,61.553632453202354,151.56142857142862,25.914570135762915,HOLD,0.2,0.0,-0.0,99.99681665964594
2025-09-05 06:00:00+00:00,111574.51,111600.0,111501.94,111600.0,91.03974,110965.49134415727,110811.55481492095,60.654568232039296,142.89071428571438,25.898312483375776,HOLD,0.2,0.0,0.0,99.99681665964594
2025-09-05 06:15:00+00:00,111599.99,111650.72,111502.05,111543.68,104.00019,110988.16540909228,110818.83964263319,58.52086253640744,143.40642857142873,22.674064935010392,HOLD,0.2,0.0,-0.0,99.99681665964594
2025-09-05 06:30:00+00:00,111543.69,111658.63,111543.68,111656.47,96.55019,111014.37343226514,110827.17427305476,71.77135667260285,138.65785714285863,26.20802317286143,HOLD,-0.2,0.0,0.0,99.99681665964594
2025-09-05 06:45:00+00:00,111656.47,111914.53,111656.46,111911.99,144.40072,111049.57408198024,110837.96845939252,78.91614451406441,145.83071428571566,35.20064971510146,HOLD,-0.2,0.0,0.0,99.99681665964594
2025-09-05 07:00:00+00:00,111912.0,112560.0,111883.49,112345.97,616.64324,111100.41313758887,110852.97344984634,83.49490357966943,187.09000000000066,50.83905560862331,HOLD,-0.2,0.0,0.0,99.99681665964594
2025-09-05 07:15:00+00:00,112345.97,112888.0,112334.85,112708.55,584.99305,111163.47732827166,110871.43689810658,85.52122962993056,216.55714285714308,63.064190682795015,HOLD,-0.2,0.0,0.0,99.99681665964594
2025-09-05 07:30:00+00:00,112708.55,112872.59,112629.99,112783.59,338.55835,111227.01115853552,110890.4632971304,92.3156566983757,221.1621428571421,63.533830263855634,HOLD,-0.2,0.0,0.0,99.99681665964594
2025-09-05 07:45:00+00:00,112783.58,112999.0,112738.18,112954.32,353.4052,111294.74876016159,110910.99918472113,92.64818278726419,228.9757142857135,67.73760162606777,HOLD,-0.2,0.0,0.0,99.99681665964594
2025-09-05 08:00:00+00:00,112954.32,112985.0,112766.33,112778.92,257.91426,111352.95155388075,110929.58546149009,84.17312566127752,233.58357142857025,58.20279371915967,HOLD,-0.2,0.0,-0.0,99.99681665964594
2025-09-05 08:15:00+00:00,112778.92,112880.0,112651.05,112733.6,180.04654,111407.09463019915,110947.5358549081,81.85724315932063,241.0657142857131,54.14307631840347,HOLD,-0.2,0.0,-0.0,99.99681665964594
2025-09-05 08:30:00+00:00,112733.6,112798.89,112697.39,112724.16,80.1286,111458.74425254429,110965.21370709807,80.38626095022661,237.57071428571362,51.649622345139505,HOLD,-0.2,0.0,-0.0,99.99681665964594
2025-09-05 08:45:00+00:00,112724.17,112765.47,112605.37,112618.51,94.4567,111504.22526224844,110981.66441648018,77.30053971165215,243.37142857142837,45.481009704148164,HOLD,-0.2,0.0,-0.0,99.99681665964594
2025-09-05 09:00:00+00:00,112618.51,112619.98,112473.33,112506.01,151.89387,111543.5109382387,110996.83203422665,71.74924186030209,239.75714285714224,39.28567599026428,HOLD,-0.2,0.0,-0.0,99.99681665964594
2025-09-05 09:15:00+00:00,112506.0,112516.32,112190.48,112215.91,168.65445,111569.87952889601,111008.96216323932,64.37578164572558,252.4671428571424,26.368590657308232,HOLD,0.2,0.0,-0.0,99.99681665964594
2025-09-05 09:30:00+00:00,112215.91,112344.24,112131.02,112305.09,207.37681,111598.71131207656,111021.85895763496,65.36445054585846,260.69285714285695,28.831783180547063,HOLD,-0.2,0.0,0.0,99.99681665964594
2025-09-05 09:45:00+00:00,112305.09,112399.23,112219.94,112303.87,144.45808,111626.3645939559,111034.61528641472,66.97269418830513,262.8799999999995,27.65328187934938,HOLD,-0.2,0.0,-0.0,99.99681665964594
2025-09-05 10:00:00+00:00,112303.87,112571.9,112210.83,112233.38,187.88107,111650.16911968312,111046.54329351507,63.12859841157875,280.4599999999981,23.80452572721697,HOLD,0.2,0.0,-0.0,99.99681665964594
2025-09-05 10:15:00+00:00,112233.38,112285.44,112191.4,112270.0,67.36742,111674.47621302889,111058.71699208707,59.048654113484076,268.74357142857065,24.30709334576386,HOLD,0.2,0.0,0.0,99.99681665964594
2025-09-05 10:30:00+00:00,112269.99,112417.88,112269.99,112386.03,115.41264,111702.38028310619,111071.92408669317,51.20640848039504,230.98499999999953,27.904070077303913,HOLD,0.2,0.0,0.0,99.99681665964594
2025-09-05 10:45:00+00:00,112386.03,112386.03,112256.36,112256.36,30.73532,111724.10497788634,111083.70951866638,34.16025052718574,200.7364285714284,21.72469478014682,BUY,0.6000000000000001,0.0,-0.0,99.99681665964594
2025-09-05 11:00:00+00:00,112256.36,112439.36,112182.84,112182.85,110.16059,111742.09497875355,111094.64623987369,28.934116953978773,201.73071428571504,17.990000867212075,BUY,0.6000000000000001,1.0,-0.0006548404028065002,99.99616181924314
2025-09-05 11:15:00+00:00,112182.86,112354.15,112138.15,112347.17,59.26198,111765.8234109593,111107.10916286003,28.613195251681205,198.52928571428598,23.72843220575305,BUY,0.6000000000000001,1.0,0.0014647515195058691,99.99762657076265
2025-09-05 11:30:00+00:00,112347.17,112378.12,112280.75,112336.79,52.42016,111788.21425758835,111119.34479308032,32.377255008250074,189.86500000000004,22.390846629044972,BUY,0.6000000000000001,1.0,-9.23921804172334e-05,99.99753417858223
2025-09-05 11:45:00+00:00,112336.79,112360.27,112286.48,112354.0,48.66035,111810.40193376136,111131.62991951733,34.5227999217165,178.7821428571437,22.187676173009095,BUY,0.6000000000000001,1.0,0.00015320003357754963,99.99768737861581
2025-09-05 12:00:00+00:00,112354.0,112486.0,112254.66,112362.52,119.09597,111832.05362263347,111143.8775820097,35.24400195854392,188.05642857142917,21.651688872108934,HOLD,0.2,1.0,7.583174608827292e-05,99.9977632103619
2025-09-05 12:15:00+00:00,112362.52,112687.2,112362.52,112611.26,191.68958,111862.61073547137,111158.47840208921,49.73510950025209,199.81214285714253,30.55711283790879,HOLD,0.2,0.0,0.0,99.9977632103619
2025-09-05 12:30:00+00:00,112611.27,113350.0,112040.0,112668.44,2208.59047,111894.21188309995,111173.50289560077,56.18465240601032,282.9085714285715,31.601147628578474,HOLD,0.2,0.0,0.0,99.9977632103619
2025-09-05 12:45:00+00:00,112670.01,113384.62,112549.88,113214.78,382.67376,111945.99886807644,111193.81411056993,81.82310549824493,319.25857142857006,51.78698497648293,HOLD,-0.2,0.0,0.0,99.9977632103619
2025-09-05 13:00:00+00:00,113214.78,113278.81,112870.78,113048.51,413.38453,111989.2345987401,111212.26879603691,72.57576677801411,333.1735714285699,43.23573066366953,HOLD,-0.2,0.0,-0.0,99.9977632103619
2025-09-05 13:15:00+00:00,113048.5,113099.99,112897.31,112942.01,211.23366,112026.59833996599,111229.48015130023,68.21404514265504,334.84428571428515,37.36374122588313,HOLD,-0.2,0.0,-0.0,99.9977632103619
2025-09-05 13:30:00+00:00,112942.01,113225.38,112706.71,113008.21,535.2396,112065.09291486928,111247.17895576492,72.16979782430799,346.10142857142847,38.49457490329223,HOLD,-0.2,0.0,0.0,99.9977632103619
2025-09-05 13:45:00+00:00,113008.21,113310.01,112795.62,113084.16,934.05153,112105.05632997245,111265.45737411552,72.78237315454271,376.1264285714278,39.96341510316415,HOLD,-0.2,0.0,0.0,99.9977632103619
2025-09-05 14:00:00+00:00,113084.16,113084.16,112178.13,112235.56,797.4674,112110.17412095392,111275.11013656213,47.01376126760842,430.2792857142849,5.1177909814723535,HOLD,0.2,0.0,-0.0,99.9977632103619
2025-09-05 14:15:00+00:00,112235.55,112264.0,110917.45,110996.0,1394.49296,112066.48101817141,111272.33292127296,32.636225367015,517.1992857142852,-43.693102782504866,HOLD,0.2,0.0,-0.0,99.9977632103619
2025-09-05 14:30:00+00:00,110996.0,111118.15,110576.88,110899.99,855.38033,112020.73627236077,111268.62801658368,32.43514121880294,537.53857142857,-45.744745810647146,HOLD,0.2,0.0,-0.0,99.9977632103619
2025-09-05 14:45:00+00:00,110900.0,110900.0,110487.65,110569.99,546.53797,111963.84426167996,111261.67639452813,26.72300430128955,551.5635714285703,-56.89201068080729,HOLD,0.2,0.0,-0.0,99.9977632103619
2025-09-05 15:00:00+00:00,110569.99,110716.0,110286.91,110618.64,590.8997899999999,111911.09115337879,111255.27802244328,27.719523929320914,575.2578571428561,-52.75310830117087,HOLD,0.2,0.0,0.0,99.9977632103619
2025-09-05 15:15:00+00:00,110618.64,110992.0,110618.64,110884.89,294.48514,111870.84797089334,111251.59256948365,32.104843876758025,596.6557142857127,-40.24318248544296,HOLD,0.2,0.0,0.0,99.9977632103619
2025-09-05 15:30:00+00:00,110884.88,111017.8,110666.0,111002.57,184.61854,111836.79785438773,111249.11473297137,33.86363798164666,605.259999999999,-34.05011650561937,HOLD,0.2,0.0,0.0,99.9977632103619
2025-09-05 15:45:00+00:00,111002.57,111002.57,110682.65,110716.82,146.04864,111792.87715421566,111243.8182679667,27.717398975285704,604.9200000000003,-43.920700172064244,HOLD,0.2,0.0,-0.0,99.9977632103619
2025-09-05 16:00:00+00:00,110716.82,110800.02,110537.99,110789.73,169.89226,111753.53805012877,111239.29997674315,27.983884387590237,530.0650000000003,-39.339104086888256,HOLD,0.2,0.0,0.0,99.9977632103619
2025-09-05 16:15:00+00:00,110789.73,110801.0,110550.03,110725.1,117.8522,111713.20714620216,111234.18355906411,17.110880960432894,488.36714285714385,-40.330903926616884,HOLD,0.2,0.0,-0.0,99.9977632103619
2025-09-05 16:30:00+00:00,110725.1,110877.54,110700.0,110867.3,75.77145,111680.03431693933,111230.53297638686,21.00141189984285,471.90357142857204,-33.17282926282496,HOLD,0.2,0.0,0.0,99.9977632103619
2025-09-05 16:45:00+00:00,110867.3,110929.3,110689.75,110815.4,87.25301,111646.12708882407,111226.4023000049,21.31079866928917,474.5371428571431,-33.907228115262114,HOLD,0.2,0.0,-0.0,99.9977632103619
2025-09-05 17:00:00+00:00,110815.4,110815.4,110535.35,110696.4,111.31343,111608.88288926234,111221.1286452785,19.25040368812634,457.49285714285674,-37.24419956172642,HOLD,0.2,0.0,-0.0,99.9977632103619
2025-09-05 17:15:00+00:00,110696.4,110799.99,110674.5,110679.15,95.41374,111572.42277595794,111215.73582293742,17.503290193736078,429.7142857142857,-36.46011330440524,HOLD,0.2,0.0,-0.0,99.9977632103619
2025-09-05 17:30:00+00:00,110679.14,110686.77,110206.96,110359.69,252.8538,111524.86462788116,111207.21795405248,20.423807646826774,399.2699999999999,-47.55814807677234,HOLD,0.2,0.0,-0.0,99.9977632103619
2025-09-05 17:45:00+00:00,110359.68,110615.37,110323.35,110608.18,102.0605,111488.91621110152,111201.25737739525,41.10578025667575,323.94642857142753,-35.94841677964723,HOLD,-0.2,0.0,0.0,99.9977632103619
2025-09-05 18:00:00+00:00,110608.19,110817.11,110569.43,110733.33,131.10374000000002,111459.28537929362,111196.60138359033,46.22825122662165,302.97571428571456,-29.630831807895447,HOLD,-0.2,0.0,0.0,99.9977632103619
2025-09-05 18:15:00+00:00,110733.33,111060.0,110733.33,111056.01,115.71782,111443.47065853701,111195.20246435063,61.03587647593088,296.855714285714,-15.81472075660713,HOLD,-0.2,0.0,0.0,99.9977632103619
2025-09-05 18:30:00+00:00,111056.02,111271.86,111027.1,111233.7,138.1645,111435.24435820224,111195.58552440685,63.1928238039674,283.6892857142853,-8.22630033477617,HOLD,-0.2,0.0,0.0,99.9977632103619
2025-09-05 18:45:00+00:00,111233.69,111285.35,111099.48,111198.78,133.34102,111425.97124611588,111195.61731023365,57.47460363574024,270.2971428571431,-9.273112086360925,HOLD,-0.2,0.0,-0.0,99.9977632103619
2025-09-05 19:00:00+00:00,111198.77,111293.24,111125.8,111206.35,121.2638,111417.35864822898,111195.72410316665,55.12112987535186,257.12857142857166,-8.612597886894946,HOLD,-0.2,0.0,0.0,99.9977632103619
2025-09-05 19:15:00+00:00,111206.34,111394.27,111177.31,111367.22,115.89953,111415.39242672981,111197.43053000081,67.4396155991249,249.77428571428547,-1.9662214991694782,SELL,-0.6000000000000001,0.0,0.0,99.9977632103619
2025-09-05 19:30:00+00:00,111367.22,111416.64,111155.19,111348.03,99.07426,111412.75076293648,111198.92903218986,65.41413583655459,249.73285714285677,-2.6416637933289167,SELL,-0.6000000000000001,-1.0,0.00017231282239071888,99.99793552318428
2025-09-05 19:45:00+00:00,111348.03,111627.51,111334.18,111614.54,300.11913,111420.66406635074,111203.06446470539,72.09371646595903,252.7585714285711,7.913303414257825,HOLD,-0.2,-1.0,-0.0023934864406671696,99.99554203674361
2025-09-05 20:00:00+00:00,111614.54,111679.79,111299.98,111431.33,264.95238,111421.08233825857,111205.33576356404,63.73077428684114,267.20642857142855,0.41827190782350954,HOLD,0.2,0.0,-0.0,99.99554203674361
2025-09-05 20:15:00+00:00,111431.33,111466.12,111339.41,111379.88,138.24946,111419.46656028765,111207.07252213555,63.74474053295976,259.14642857142775,-1.6157779709174065,HOLD,-0.2,0.0,-0.0,99.99554203674361
2025-09-05 20:30:00+00:00,111379.88,111584.0,111302.29,111547.78,103.496,111424.49845988421,111210.46264629341,70.2483898893618,259.26500000000044,5.031899596564472,HOLD,-0.2,0.0,0.0,99.99554203674361
2025-09-05 20:45:00+00:00,111547.78,111630.31,111419.17,111630.3,82.2801,111432.56910851621,111214.64013239995,71.94006301871696,265.3828571428572,8.070648631997756,HOLD,-0.2,0.0,0.0,99.99554203674361
2025-09-05 21:00:00+00:00,111630.31,111700.0,111190.26,111318.83,158.99238,111428.1087513195,111215.67684750045,72.20622146488752,267.52071428571486,-4.460357196716359,SELL,-0.6000000000000001,0.0,-0.0,99.99554203674361
2025-09-05 21:15:00+00:00,111318.84,111341.75,110375.6,110965.16,770.39176,111409.95389832658,111213.1841425502,57.88104909925848,315.67285714285805,-18.15485299291322,HOLD,-0.2,-1.0,0.003177090524577042,99.9987191272682
2025-09-05 21:30:00+00:00,110965.16,111060.0,110633.91,110847.49,420.40295,111387.89649054907,111209.54539486315,52.52866230751521,328.4164285714287,-22.05740777750907,HOLD,-0.2,0.0,-0.0,99.9987191272682
2025-09-05 21:45:00+00:00,110847.49,110847.49,110605.0,110605.01,116.16877,111357.19505954716,111203.53011730232,39.6422797089733,322.40357142857204,-30.701431001914898,HOLD,-0.2,0.0,-0.0,99.9987191272682
2025-09-05 22:00:00+00:00,110605.01,110690.0,110500.0,110602.33,134.66783,111327.59250819236,111197.5480265829,34.23238483400014,318.49214285714385,-29.60255135479383,HOLD,0.2,0.0,-0.0,99.9987191272682
2025-09-05 22:15:00+00:00,110602.33,110688.59,110602.32,110679.98,37.49452,111302.19593924364,111192.39809597013,37.314410907454686,311.37785714285667,-25.396568948723143,HOLD,-0.2,0.0,0.0,99.9987191272682
2025-09-05 22:30:00+00:00,110679.98,110917.46,110679.97,110898.44,66.28089,111286.36237299879,111189.47313979133,43.17493671671686,316.38142857142833,-15.833566244851681,HOLD,-0.2,0.0,0.0,99.9987191272682
2025-09-05 22:45:00+00:00,110898.45,110910.78,110800.0,110800.0,39.63234,111267.28933876354,111185.59778516654,37.06925637167729,308.7971428571421,-19.073034235247178,HOLD,-0.2,0.0,-0.0,99.9987191272682
2025-09-05 23:00:00+00:00,110800.01,110859.49,110761.18,110770.15,29.44986,111247.79367841988,111181.46397635892,36.889961705293956,297.144285714286,-19.49566034365853,HOLD,-0.2,0.0,-0.0,99.9987191272682
2025-09-05 23:15:00+00:00,110770.14,110820.0,110712.81,110733.12,35.74713,111227.61039691322,111177.0028422658,27.679692881163632,283.84857142857174,-20.183281506659114,HOLD,0.2,0.0,-0.0,99.9987191272682
2025-09-05 23:30:00+00:00,110733.12,110749.38,110692.78,110739.99,38.29996,111208.48802840682,111172.6544557756,30.776246565896116,260.7621428571438,-19.12236850640329,HOLD,0.2,0.0,0.0,99.9987191272682
2025-09-05 23:45:00+00:00,110740.0,110740.0,110594.79,110659.99,74.33854,111186.97830180264,111167.55331691216,30.29523345504731,262.0835714285734,-21.509726604184834,HOLD,0.2,0.0,-0.0,99.9987191272682
2025-09-06 00:00:00+00:00,110660.0,110692.17,110577.08,110692.17,79.0557,111167.57405467312,111162.82313465433,24.700615622985836,250.1821428571441,-19.404247129510622,HOLD,0.2,0.0,0.0,99.9987191272682
2025-09-06 00:15:00+00:00,110692.16,110716.77,110552.56,110677.98,33.70737,111148.3742878232,111157.99882485678,20.655228516491675,246.83000000000175,-19.199766849924345,HOLD,-0.2,0.0,-0.0,99.9987191272682
2025-09-06 00:30:00+00:00,110677.98,110829.15,110676.07,110793.0,62.97735,111134.4380412419,111154.36699575373,31.56521922044064,221.35428571428616,-13.93624658130284,HOLD,-0.2,0.0,0.0,99.9987191272682
2025-09-06 00:45:00+00:00,110793.0,110833.32,110759.4,110779.7,59.26059,111120.52674550693,111150.63896594524,41.459910482400275,157.62357142857323,-13.911295734971645,SELL,-0.6000000000000001,0.0,-0.0,99.9987191272682
2025-09-06 01:00:00+00:00,110779.7,110852.55,110744.08,110842.94,51.05358,111109.64099078116,111147.57728469206,49.77942388427254,134.9364285714307,-10.885754725764855,SELL,-0.6000000000000001,-1.0,-0.0005708627122118504,99.99814826455598
2025-09-06 01:15:00+00:00,110842.95,110859.78,110762.89,110803.2,34.26955,111097.62369702505,111144.15064504338,61.958607373438525,124.53642857143028,-12.017293756114668,SELL,-0.6000000000000001,-1.0,0.0003585253151893175,99.99850678987117
2025-09-06 01:30:00+00:00,110803.21,110883.1,110782.52,110870.52,61.81538,111088.71766969074,111141.42795205789,65.01136249146364,118.14928571428754,-8.90602733430569,SELL,-1.0,-1.0,-0.0006075636804714346,99.9978992261907
2025-09-06 01:45:00+00:00,110870.52,110917.46,110860.0,110867.7,39.17603,111080.05031009503,111138.70429084338,61.46787869901948,116.0914285714316,-8.667359595710877,SELL,-0.6000000000000001,-1.0,2.543507507679621e-05,99.99792466126578
2025-09-06 02:00:00+00:00,110867.71,110910.0,110792.64,110799.5,30.17187,111069.04833715013,111135.32912377032,42.59652798563333,107.51071428571699,-11.001972944897716,SELL,-0.6000000000000001,-1.0,0.0006151476038557258,99.99853980886964
2025-09-06 02:15:00+00:00,110799.5,110821.91,110733.11,110741.99,25.59532,111056.222520007,111131.41530164325,45.37599438838206,105.94071428571728,-12.825817143137101,SELL,-0.6000000000000001,-1.0,0.0005190456635634222,99.9990588545332
2025-09-06 02:30:00+00:00,110742.0,110899.76,110741.99,110899.76,37.68013,111050.08673490869,111129.11027376621,58.58128418013994,110.18785714285852,-6.135785098304041,SELL,-0.6000000000000001,-1.0,-0.0014246628582346155,99.99763419167496
2025-09-06 02:45:00+00:00,110899.76,111216.25,110899.75,111216.15,90.65435,111056.59901981424,111129.97634069392,73.34493257938189,125.13857142857263,6.512284905547858,SELL,-0.6000000000000001,-1.0,-0.002852936742153478,99.99478125493282
2025-09-06 03:00:00+00:00,111216.14,111216.14,111111.0,111120.25,40.70147,111059.09513668428,111129.87956118453,66.92180352088832,128.60642857142895,2.496116870039259,SELL,-0.6000000000000001,-1.0,0.0008622848390273941,99.99564353977183
2025-09-06 03:15:00+00:00,111120.25,111307.7,111109.39,111250.01,69.44248,111066.58199406922,111131.07488893394,75.14275487071059,132.39928571428547,7.486857384938048,SELL,-0.6000000000000001,-1.0,-0.001167743953059741,99.99447579581877
2025-09-06 03:30:00+00:00,111250.01,111250.01,111000.12,111073.6,59.17721,111066.85720998807,111130.50299949181,64.47475276455937,142.0278571428571,0.27521591885306407,HOLD,-0.2,-1.0,0.0015857077226328897,99.99606150354141
2025-09-06 03:45:00+00:00,111073.6,111082.23,111028.9,111082.22,25.4438,111067.45967234149,111130.02257163617,65.40548780487842,134.10785714285677,0.6024623534176499,SELL,-0.6000000000000001,0.0,0.0,99.99606150354141
2025-09-06 04:00:00+00:00,111082.23,111082.23,110819.7,110887.74,218.22284,111060.4118420536,111127.6117997791,53.40433788969883,141.92571428571475,-7.047830287890974,SELL,-0.6000000000000001,-1.0,0.0017507752365769624,99.99781227877799
2025-09-06 04:15:00+00:00,110887.74,110887.74,110783.7,110817.99,56.15914,111050.90510314953,111124.53098585096,51.322250692377594,144.07714285714297,-9.50673890406324,SELL,-0.6000000000000001,-1.0,0.0006290145330763997,99.99844129331106
2025-09-06 04:30:00+00:00,110817.99,110869.52,110783.7,110852.01,32.37541,111043.10529518289,111121.81933425045,50.31966109579939,142.45928571428627,-7.7998079666431295,SELL,-0.6000000000000001,-1.0,-0.00030698986689792207,99.99813430344416
2025-09-06 04:45:00+00:00,110852.01,110970.49,110852.0,110876.12,46.87481,111036.55685223454,111119.37456475543,52.5986059042379,144.0021428571438,-6.548442948347656,SELL,-0.6000000000000001,-1.0,-0.00021749718385799532,99.9979168062603
2025-09-06 05:00:00+00:00,110876.12,110876.13,110773.66,110847.96,43.35949,111029.16089724496,111116.67392232006,49.17295989442046,144.13714285714377,-7.395954989580787,SELL,-0.6000000000000001,-1.0,0.0002539771413356817,99.99817078340165
2025-09-06 05:15:00+00:00,110847.97,110847.97,110704.62,110740.0,48.36938,111017.82125421576,111112.92592309299,45.65362413548976,150.27214285714373,-11.339643029205035,SELL,-0.6000000000000001,-1.0,0.0009739466563030152,99.99914473005795
2025-09-06 05:30:00+00:00,110740.0,110817.11,110687.69,110766.0,27.796429999999997,111007.94591091319,111109.47392385824,48.8260772055731,151.13357142857214,-9.8753433025704,SELL,-0.6000000000000001,-1.0,-0.0002347841791583427,99.9989099458788
2025-09-06 05:45:00+00:00,110766.01,110766.01,110699.0,110714.0,32.14356,110996.41862028914,111105.53885993926,49.015358854030865,149.57714285714297,-11.527290624042507,SELL,-0.6000000000000001,-1.0,0.00046945813697341077,99.99937940401577
2025-09-06 06:00:00+00:00,110714.0,110732.0,110714.0,110716.01,18.84321,110985.42220380722,111101.66295088515,42.74042526292471,139.5935714285723,-10.996416481924825,SELL,-0.6000000000000001,-1.0,-1.815488556089484e-05,99.9993612491302
2025-09-06 06:15:00+00:00,110716.01,110787.12,110716.0,110787.12,25.2005,110977.64564679518,111098.53317027933,28.97509531603663,122.06642857142911,-7.77655701203912,HOLD,-0.2,-1.0,-0.0006422738680702533,99.99871897526214
2025-09-06 06:30:00+00:00,110787.11,110817.11,110761.99,110761.99,24.60629,110969.18856260713,111095.18448201785,31.134678574436805,118.49285714285777,-8.457084188048611,HOLD,-0.2,0.0,-0.0,99.99871897526214
2025-09-06 06:45:00+00:00,110762.0,110795.31,110752.83,110752.83,27.59087,110960.70391309312,111091.77796975897,20.010374945711263,107.36214285714335,-8.484649514008197,HOLD,-0.2,0.0,-0.0,99.99871897526214
2025-09-06 07:00:00+00:00,110752.84,110800.0,110750.64,110797.02,21.97723,110954.28493610908,111088.845054637,30.150710492319902,93.03857142857201,-6.418976984045003,HOLD,-0.2,0.0,0.0,99.99871897526214
2025-09-06 07:15:00+00:00,110797.02,110817.0,110797.01,110816.99,19.26757,110948.90082096755,111086.14002921773,31.270390509144434,90.65714285714368,-5.384115141525399,HOLD,-0.2,0.0,0.0,99.99871897526214
2025-09-06 07:30:00+00:00,110817.0,110817.11,110803.0,110817.1,20.88258,110943.73216132176,111083.46301400164,43.124123968229014,72.9128571428581,-5.168659645787557,SELL,-0.6000000000000001,0.0,0.0,99.99871897526214
2025-09-06 07:45:00+00:00,110817.1,110829.15,110800.0,110825.6,24.31475,110939.09952754444,111080.8972128673,50.84101407952622,67.5635714285714,-4.632633777320734,SELL,-0.6000000000000001,-1.0,-7.670296371231622e-05,99.99864227229843
2025-09-06 08:00:00+00:00,110825.59,110834.01,110774.46,110801.61,20.36976,110933.70778136623,111078.11823562485,44.30379746835501,65.68714285714148,-5.391746178211179,SELL,-0.6000000000000001,-1.0,0.00021646623162885348,99.99885873853005
2025-09-06 08:15:00+00:00,110801.61,110801.61,110784.0,110784.01,11.36868,110927.83728013618,111075.19178551913,39.43426093739238,58.48142857142687,-5.870501230048831,SELL,-0.6000000000000001,-1.0,0.00015884245725317214,99.9990175809873
2025-09-06 08:30:00+00:00,110784.01,110898.0,110784.0,110898.0,25.67722,110926.66719071908,111073.42868317566,54.79567584144675,59.30499999999821,-1.1700894171081018,SELL,-0.6000000000000001,-1.0,-0.001028939104118054,99.99798864188318
2025-09-06 08:45:00+00:00,110898.0,110968.0,110897.99,110952.76,33.693889999999996,110927.69043814186,111072.22799976099,72.70554085204398,54.066428571425995,1.0232474227814237,SELL,-0.6000000000000001,-1.0,-0.0004937870836263514,99.99749485479956
2025-09-06 09:00:00+00:00,110952.77,110952.77,110720.56,110722.01,69.34833,110919.62453860689,111068.74324354446,46.733108559715646,61.40857142856943,-8.065899534965865,SELL,-0.6000000000000001,-1.0,0.002079713925097537,99.99957456872465
2025-09-06 09:15:00+00:00,110722.01,110747.72,110698.94,110698.94,71.0866,110910.97024297525,111065.06360928035,48.83136232423893,60.10642857142687,-8.654295631640707,SELL,-0.6000000000000001,-1.0,0.00020835965676557766,99.99978292838142
2025-09-06 09:30:00+00:00,110698.94,110810.69,110698.94,110810.68,19.79189,110907.03729227034,111062.5324290885,56.277268688583234,66.80285714285544,-3.932950704911491,SELL,-0.6000000000000001,-1.0,-0.001009404426094651,99.99877352395532
