EMA_SHORT,EMA_LONG,RSI_OVERSOLD,RSI_OVERBOUGHT,ATR_MULT,WEIGHT_EMA,WEIGHT_RSI,WEIGHT_ATR,n_trades,win_rate,total_pnl,avg_pnl,final_balance
50,300,35,60,2.5,0.3,0.5,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,2.0,0.4,0.4,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,1.5,0.3,0.3,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,2.0,0.4,0.3,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,1.5,0.4,0.3,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,2.5,0.3,0.4,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,2.5,0.3,0.3,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,2.0,0.3,0.5,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,2.0,0.3,0.4,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,2.0,0.3,0.3,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,2.0,0.5,0.3,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
50,300,35,60,1.5,0.3,0.5,0.3,3200.0,0.5021875,0.17882502336721917,2.069734066750222e-05,100.17882502336722
100,200,35,60,2.5,0.3,0.3,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,2.5,0.3,0.4,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,1.5,0.3,0.3,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
